ID_CLIENTE,FECHA_ALTA,EDAD,GENERO,ESTADO_CIVIL,NIVEL_EDUCATIVO,NUM_DEPENDIENTES,TIPO_EMPLEO,INGRESO_MENSUAL,ANTIGUEDAD_LABORAL,TIPO_CREDITO,MONTO_CREDITO,PLAZO_MESES,TASA_INTERES,NUM_CREDITOS_PREVIOS,DIAS_MORA_MAX,RATIO_UTILIZACION,TIPO_VIVIENDA,RATIO_LTV,DEFAULT
CLI020855,2025-08-22,39,F,Soltero,Universitario,1,Dependiente,,6.7,Vehicular,63397.0,24,20.94,2,0.0,0.2568,Arrendada,,0
CLI020856,2025-06-08,34,F,Casado,Secundaria,0,Dependiente,656.0,6.7,Consumo,34402.0,12,23.59,3,30.0,0.1447,Propia,,0
CLI020857,2025-03-24,45,F,Soltero,Postgrado,3,Dependiente,6771.0,0.7,Consumo,7447.0,60,14.21,4,0.0,0.2327,Arrendada,,0
CLI020858,2026-02-02,30,F,Casado,Universitario,1,Independiente,4163.0,5.4,Vehicular,11186.0,36,13.69,2,0.0,0.2193,Propia,,0
CLI020859,2026-03-06,40,M,Soltero,Secundaria,2,Independiente,1131.0,5.8,Consumo,56205.0,48,9.85,2,180.0,0.3905,Familiar,,1
CLI020860,2026-03-24,41,M,Divorciado,Secundaria,2,Dependiente,860.0,0.6,Consumo,16028.0,24,10.51,4,0.0,0.4171,Familiar,,1
CLI020861,2025-01-10,41,F,Casado,Secundaria,0,Dependiente,847.0,2.0,Consumo,9789.0,36,20.62,4,30.0,0.3758,Propia,,0
CLI020862,2025-07-24,42,F,Divorciado,Secundaria,0,Dependiente,647.0,2.3,Consumo,11942.0,24,16.44,1,180.0,0.1204,Arrendada,,1
CLI020863,2025-06-21,32,F,Soltero,Universitario,2,Independiente,1702.0,,Hipotecario,19064.0,60,17.35,2,60.0,,Propia,0.913,0
CLI020864,2025-10-06,34,M,Casado,Secundaria,1,Dependiente,2109.0,4.2,Hipotecario,18318.0,60,14.6,1,0.0,0.1866,Familiar,0.756,1
CLI020865,2025-09-02,33,F,Casado,Técnico,1,Empresario,4271.0,0.2,Consumo,1867.0,60,23.75,1,120.0,0.3468,Propia,,1
CLI020866,2025-11-28,24,F,Divorciado,Universitario,0,Independiente,2035.0,35.8,Hipotecario,6049.0,48,18.94,0,180.0,0.1959,Hipotecada,0.875,0
CLI020867,2026-01-20,45,F,Casado,Universitario,1,Independiente,3977.0,1.6,Consumo,6464.0,36,19.45,4,0.0,0.532,Propia,,0
CLI020868,2025-01-24,51,M,Viudo,Universitario,2,Dependiente,3960.0,,Consumo,15120.0,36,12.04,5,0.0,0.0583,Familiar,,0
CLI020869,2025-09-24,50,M,Soltero,Técnico,1,Independiente,2499.0,11.2,Hipotecario,2348.0,60,20.17,2,30.0,0.5809,Arrendada,0.902,1
CLI020870,2025-09-07,39,M,Casado,Técnico,2,Independiente,1983.0,19.9,Hipotecario,27025.0,36,22.34,2,0.0,0.2634,Propia,0.697,0
CLI020871,2025-11-08,33,F,Soltero,Secundaria,2,Dependiente,,26.0,Consumo,31298.0,24,30.86,5,0.0,,Propia,,0
CLI020872,2026-01-28,50,M,Soltero,Técnico,0,Jubilado,2253.0,10.8,Consumo,18391.0,120,26.01,6,0.0,0.2418,Arrendada,,0
CLI020873,2025-07-08,49,F,Soltero,Universitario,0,Independiente,5709.0,17.1,Vehicular,16017.0,24,22.59,1,0.0,0.1073,Propia,,0
CLI020874,2025-10-08,44,M,Casado,Secundaria,0,Jubilado,1383.0,10.5,Hipotecario,24921.0,36,23.47,9,0.0,0.1269,Propia,0.746,0
CLI020875,2025-10-07,61,M,Casado,Técnico,0,Jubilado,,1.8,Consumo,21337.0,120,21.32,1,,0.2611,Propia,,0
CLI020876,2025-08-04,41,M,Soltero,Universitario,0,Dependiente,4427.0,7.0,Empresarial,6912.0,48,15.39,2,60.0,0.2916,Propia,,0
CLI020877,2025-04-28,39,M,Soltero,Secundaria,1,Empresario,531.0,,Hipotecario,7385.0,60,18.95,2,60.0,0.1381,Familiar,0.505,0
CLI020878,2025-12-13,37,M,Divorciado,Secundaria,1,Dependiente,1935.0,0.5,Empresarial,7216.0,48,12.33,3,30.0,0.3614,Propia,,0
CLI020879,2026-03-19,24,M,Soltero,Secundaria,1,Empresario,1400.0,1.2,Consumo,16267.0,24,5.15,5,0.0,0.0855,Arrendada,,0
CLI020880,2026-03-18,49,M,Soltero,Postgrado,1,Independiente,5344.0,,Hipotecario,4787.0,60,20.19,2,0.0,0.5817,Propia,0.625,0
CLI020881,2025-07-18,40,M,Soltero,Universitario,0,Dependiente,2534.0,3.9,Empresarial,10834.0,48,22.06,1,90.0,0.1832,Familiar,,0
CLI020882,2025-02-25,47,F,Soltero,Secundaria,2,Empresario,1415.0,,Vehicular,9569.0,24,11.97,2,0.0,0.1921,Propia,,0
CLI020883,2025-12-03,62,M,Soltero,Universitario,0,Independiente,2457.0,1.3,Consumo,6308.0,36,24.77,5,0.0,0.3412,Arrendada,,0
CLI020884,2025-07-14,37,M,Soltero,Postgrado,3,Dependiente,4001.0,0.6,Consumo,2857.0,36,19.25,9,0.0,0.4054,Arrendada,,0
CLI020885,2026-02-17,18,F,Soltero,Técnico,1,Dependiente,1191.0,11.0,Hipotecario,16430.0,24,22.98,5,60.0,0.2944,Familiar,0.629,0
CLI020886,2025-11-26,47,M,Casado,Universitario,4,Empresario,2615.0,8.6,Hipotecario,2846.0,48,26.89,3,90.0,0.2398,Propia,0.93,1
CLI020887,2026-01-27,43,F,Casado,Secundaria,0,Dependiente,1221.0,1.3,Hipotecario,4389.0,60,29.91,7,90.0,0.2852,Arrendada,0.58,1
CLI020888,2025-05-25,33,M,Soltero,Universitario,0,Dependiente,,0.5,Hipotecario,22284.0,36,14.58,2,0.0,0.4485,Arrendada,0.646,0
CLI020889,2026-03-24,46,F,Soltero,Técnico,1,Dependiente,1316.0,8.7,Vehicular,5048.0,48,17.3,5,0.0,0.5641,Familiar,,0
CLI020890,2025-12-17,50,M,Casado,Universitario,1,Independiente,,6.3,Empresarial,7586.0,60,17.29,5,0.0,0.3501,Arrendada,,0
CLI020891,2025-03-12,31,M,Soltero,Universitario,2,Empresario,4660.0,12.7,Hipotecario,65783.0,24,19.62,2,0.0,0.509,Propia,0.849,0
CLI020892,2026-01-27,38,F,Casado,Universitario,2,Independiente,2757.0,13.9,Hipotecario,37674.0,120,5.0,3,0.0,0.2597,Hipotecada,0.814,1
CLI020893,2025-02-06,58,M,Casado,Postgrado,0,Dependiente,7521.0,9.6,Vehicular,34260.0,36,17.96,1,60.0,0.4201,Hipotecada,,0
CLI020894,2026-01-01,34,F,Divorciado,Secundaria,3,Dependiente,1396.0,2.5,Hipotecario,18181.0,48,7.05,0,0.0,0.2275,Propia,0.578,0
CLI020895,2025-10-15,42,M,Soltero,Técnico,1,Dependiente,1428.0,3.2,Vehicular,10368.0,48,28.3,4,0.0,0.1873,Arrendada,,0
CLI020896,2025-03-30,18,M,Casado,Secundaria,4,Independiente,1094.0,0.8,Hipotecario,3347.0,36,17.82,3,0.0,0.2552,Arrendada,0.761,0
CLI020897,2025-08-13,25,F,Casado,Técnico,4,Jubilado,3210.0,5.3,Consumo,9131.0,12,21.32,1,0.0,0.2002,Hipotecada,,0
CLI020898,2025-12-06,43,M,Casado,Técnico,0,Independiente,2088.0,22.7,Hipotecario,4614.0,36,14.54,2,90.0,0.0644,Familiar,0.928,0
CLI020899,2025-03-18,55,M,Soltero,Técnico,1,Jubilado,1701.0,17.3,Consumo,9280.0,36,20.22,3,30.0,0.3568,Propia,,0
CLI020900,2025-05-25,27,M,Soltero,Postgrado,2,Sin empleo,6535.0,8.7,Consumo,30855.0,36,16.31,2,0.0,0.0435,Arrendada,,1
CLI020901,2025-05-22,42,F,Casado,Universitario,1,Independiente,7066.0,5.6,Consumo,3958.0,48,24.75,5,180.0,0.308,Familiar,,1
CLI020902,2025-01-31,37,M,Soltero,Secundaria,1,Dependiente,838.0,35.1,Hipotecario,4785.0,36,10.43,4,0.0,0.388,Propia,0.817,0
CLI020903,2025-08-16,52,F,Casado,Técnico,0,Jubilado,2286.0,10.9,Hipotecario,33473.0,60,5.9,5,0.0,0.322,Arrendada,0.668,0
CLI020904,2026-03-01,28,M,Soltero,Universitario,1,Independiente,2213.0,6.7,Consumo,5261.0,24,21.16,3,90.0,0.3195,Arrendada,,1
CLI020905,2025-06-18,46,F,Casado,Secundaria,0,Jubilado,548.0,9.4,Consumo,15395.0,60,29.79,4,90.0,0.057,Arrendada,,1
CLI020906,2025-11-10,34,F,Soltero,Técnico,0,Independiente,2543.0,33.1,Consumo,29802.0,36,15.82,3,0.0,0.333,Propia,,0
CLI020907,2025-09-30,44,M,Casado,Universitario,2,Empresario,5593.0,16.4,Consumo,2983.0,60,24.22,4,0.0,0.3126,Arrendada,,0
CLI020908,2025-01-10,42,M,Divorciado,Secundaria,1,Dependiente,2490.0,0.4,Hipotecario,13036.0,36,20.27,1,0.0,0.2695,Arrendada,0.887,0
CLI020909,2025-12-16,39,F,Soltero,Universitario,1,Dependiente,4985.0,0.8,Vehicular,23668.0,12,23.87,0,0.0,0.5347,Propia,,0
CLI020910,2026-03-19,47,F,Divorciado,Secundaria,1,Jubilado,1162.0,3.9,Hipotecario,20403.0,36,23.56,2,0.0,0.1901,Propia,0.515,0
CLI020911,2025-09-27,42,M,Soltero,Técnico,1,Dependiente,1271.0,40.0,Hipotecario,6808.0,84,29.8,2,90.0,0.2661,Propia,0.941,0
CLI020912,2025-12-30,40,M,Casado,Postgrado,2,Dependiente,7273.0,1.6,Hipotecario,10911.0,60,17.05,3,30.0,0.4391,Familiar,0.709,0
CLI020913,2025-04-12,38,M,Soltero,Técnico,2,Independiente,2117.0,2.4,Vehicular,9615.0,36,15.1,3,0.0,0.2557,Familiar,,0
CLI020914,2025-12-18,42,M,Casado,Postgrado,2,Dependiente,5457.0,0.0,Empresarial,56881.0,36,6.95,3,0.0,0.211,Propia,,0
CLI020915,2025-11-12,44,F,Casado,Postgrado,2,Jubilado,6562.0,11.1,Vehicular,2949.0,24,22.83,4,0.0,0.2829,Arrendada,,0
CLI020916,2025-03-07,31,F,Casado,Técnico,1,Dependiente,1906.0,8.9,Hipotecario,4840.0,24,10.99,5,0.0,0.1584,Familiar,0.619,1
CLI020917,2025-04-18,38,M,Divorciado,Postgrado,2,Independiente,10439.0,14.6,Vehicular,45366.0,24,11.9,5,180.0,0.1744,Propia,,1
CLI020918,2026-03-29,30,F,Divorciado,Secundaria,1,Dependiente,816.0,12.2,Consumo,15283.0,48,13.91,2,0.0,0.4767,Propia,,0
CLI020919,2026-01-11,41,M,Soltero,Técnico,1,Dependiente,3310.0,7.5,Hipotecario,25539.0,24,19.16,3,0.0,0.6623,Arrendada,0.681,0
CLI020920,2025-10-26,35,M,Soltero,Universitario,3,Independiente,2747.0,3.0,Empresarial,16582.0,36,32.17,2,180.0,0.2503,Propia,,0
CLI020921,2025-11-26,50,F,Divorciado,Técnico,2,Dependiente,4272.0,4.0,Hipotecario,19002.0,24,16.56,9,180.0,0.3131,Arrendada,0.553,1
CLI020922,2026-03-16,49,F,Soltero,Universitario,0,Independiente,4150.0,0.5,Hipotecario,14790.0,12,16.53,3,120.0,0.2247,Propia,0.81,0
CLI020923,2025-11-01,31,F,Divorciado,Secundaria,2,Dependiente,2982.0,7.2,Vehicular,8867.0,36,11.88,3,0.0,0.2267,Arrendada,,0
CLI020924,2025-03-23,41,F,Soltero,Universitario,0,Dependiente,2907.0,2.0,Empresarial,24792.0,48,21.68,4,0.0,0.191,Arrendada,,1
CLI020925,2025-04-01,49,M,Viudo,Universitario,0,Empresario,3122.0,32.3,Consumo,7248.0,36,9.55,1,0.0,0.2533,Arrendada,,0
CLI020926,2026-01-04,40,M,Soltero,Universitario,0,Dependiente,4219.0,5.8,Hipotecario,16422.0,36,5.0,2,60.0,0.3989,Hipotecada,0.647,0
CLI020927,2025-01-12,33,F,Soltero,Postgrado,2,Dependiente,11633.0,2.1,Hipotecario,6163.0,48,23.38,1,0.0,0.1448,Arrendada,0.761,0
CLI020928,2025-02-16,29,M,Casado,Universitario,3,Dependiente,8700.0,2.1,Consumo,9308.0,12,19.0,6,0.0,0.1242,Propia,,0
CLI020929,2025-10-27,51,F,Casado,Técnico,3,Dependiente,1782.0,5.0,Consumo,14354.0,60,18.08,1,60.0,0.4367,Familiar,,1
CLI020930,2026-03-02,51,M,Casado,Técnico,2,Dependiente,2541.0,,Consumo,11529.0,36,17.42,1,0.0,0.0453,Propia,,0
CLI020931,2026-01-09,39,F,Casado,Universitario,0,Dependiente,,4.2,Hipotecario,17969.0,36,23.36,3,0.0,0.0705,Propia,0.674,0
CLI020932,2025-01-11,50,F,Divorciado,Secundaria,2,Dependiente,740.0,8.6,Consumo,34236.0,60,16.05,3,30.0,0.2789,Arrendada,,0
CLI020933,2025-08-08,18,F,Casado,Técnico,0,Independiente,2401.0,5.1,Hipotecario,2623.0,60,16.07,2,60.0,0.4005,Arrendada,0.902,0
CLI020934,2025-03-21,56,F,Divorciado,Técnico,3,Dependiente,2046.0,0.5,Consumo,185336.0,60,19.51,4,0.0,0.2832,Familiar,,0
CLI020935,2025-05-12,40,M,Soltero,Universitario,2,Dependiente,8694.0,,Hipotecario,2649.0,24,19.17,2,180.0,0.1194,Propia,0.623,0
CLI020936,2025-04-09,43,M,Soltero,Secundaria,0,Dependiente,990.0,0.7,Hipotecario,41817.0,48,12.4,1,0.0,0.4023,Propia,0.739,0
CLI020937,2025-11-15,38,F,Casado,Postgrado,1,Dependiente,8226.0,6.4,Hipotecario,31592.0,48,28.46,2,30.0,0.3795,Propia,0.846,0
CLI020938,2025-03-07,57,M,Casado,Postgrado,2,Dependiente,9124.0,4.1,Empresarial,33304.0,60,10.8,1,0.0,,Propia,,0
CLI020939,2025-08-28,30,M,Soltero,Universitario,0,Dependiente,,29.6,Consumo,36754.0,36,12.68,4,0.0,0.1368,Hipotecada,,0
CLI020940,2025-10-29,58,M,Soltero,Universitario,3,Empresario,3768.0,2.8,Hipotecario,8134.0,60,23.84,2,0.0,0.6417,Familiar,0.917,1
CLI020941,2026-01-05,46,F,Divorciado,Técnico,1,Dependiente,2050.0,0.2,Vehicular,12353.0,60,17.59,2,0.0,0.4111,Familiar,,0
CLI020942,2025-08-09,48,M,Soltero,Técnico,1,Dependiente,3003.0,22.8,Hipotecario,9233.0,120,15.24,6,60.0,0.258,Arrendada,0.607,0
CLI020943,2025-10-18,38,F,Casado,Técnico,3,Dependiente,2516.0,6.7,Vehicular,17092.0,36,10.55,4,60.0,0.4324,Propia,,0
CLI020944,2025-11-14,27,M,Soltero,Técnico,2,Dependiente,1418.0,4.8,Hipotecario,27496.0,36,9.91,2,0.0,0.1234,Propia,0.947,0
CLI020945,2025-12-01,52,M,Casado,Postgrado,1,Dependiente,5045.0,11.1,Vehicular,2207.0,60,14.73,4,0.0,0.0655,Propia,,0
CLI020946,2025-05-02,45,M,Divorciado,Técnico,0,Jubilado,2187.0,1.7,Hipotecario,9852.0,24,22.7,2,0.0,0.4078,Hipotecada,0.942,0
CLI020947,2025-03-22,56,F,Soltero,Técnico,1,Dependiente,3646.0,2.1,Consumo,6671.0,60,21.1,4,120.0,0.0483,Hipotecada,,1
CLI020948,2025-09-28,39,F,Casado,Técnico,3,Dependiente,1931.0,16.9,Hipotecario,7778.0,60,9.54,3,0.0,0.0885,Propia,0.505,0
CLI020949,2025-04-06,37,M,Divorciado,Secundaria,2,Dependiente,809.0,3.2,Hipotecario,10781.0,120,21.29,4,0.0,0.2765,Propia,0.534,0
CLI020950,2025-03-11,57,M,Casado,Universitario,0,Dependiente,6497.0,40.0,Consumo,18187.0,60,17.87,5,0.0,0.453,Arrendada,,0
CLI020951,2025-08-04,63,M,Casado,Técnico,2,Dependiente,3380.0,2.2,Hipotecario,28860.0,36,17.86,2,0.0,0.4334,Hipotecada,0.622,0
CLI020952,2025-09-11,42,F,Casado,Técnico,1,Dependiente,2535.0,10.3,Consumo,20028.0,60,8.61,4,0.0,0.1849,Arrendada,,0
CLI020953,2026-02-27,33,F,Casado,Universitario,0,Dependiente,3014.0,0.2,Hipotecario,47695.0,60,30.58,4,0.0,0.1637,Arrendada,0.87,0
CLI020954,2025-11-15,50,M,Viudo,Universitario,1,Empresario,8506.0,0.6,Consumo,19646.0,36,6.49,2,0.0,0.4277,Arrendada,,0
CLI020955,2025-10-28,39,F,Soltero,Técnico,2,Dependiente,3204.0,2.7,Empresarial,23429.0,60,13.64,0,0.0,0.0783,Arrendada,,0
CLI020956,2026-02-15,48,M,Soltero,Secundaria,3,Empresario,959.0,4.9,Consumo,91064.0,48,15.02,6,0.0,0.1365,Familiar,,1
CLI020957,2026-02-04,39,M,Viudo,Universitario,2,Dependiente,5512.0,3.1,Empresarial,17094.0,24,10.73,3,120.0,0.231,Hipotecada,,1
CLI020958,2025-11-20,59,M,Soltero,Secundaria,2,Dependiente,795.0,12.0,Vehicular,21461.0,36,20.3,4,60.0,0.1974,Propia,,0
CLI020959,2025-12-25,34,F,Divorciado,Universitario,2,Independiente,3853.0,6.8,Consumo,40601.0,12,25.93,8,0.0,0.3146,Arrendada,,1
CLI020960,2025-02-04,47,F,Divorciado,Universitario,0,Empresario,7468.0,28.1,Vehicular,14113.0,12,7.56,7,0.0,0.0553,Propia,,0
CLI020961,2025-05-10,36,M,Soltero,Universitario,4,Independiente,4531.0,9.0,Vehicular,8921.0,36,26.61,2,30.0,0.2721,Familiar,,0
CLI020962,2025-11-10,38,F,Casado,Universitario,0,Dependiente,4285.0,,Hipotecario,8973.0,36,17.68,5,180.0,0.0236,Familiar,0.898,1
CLI020963,2025-05-19,37,M,Soltero,Secundaria,0,Independiente,1249.0,7.0,Consumo,1979.0,60,15.4,0,0.0,0.6243,Arrendada,,1
CLI020964,2025-08-07,50,M,Casado,Técnico,2,Independiente,1434.0,6.2,Empresarial,18674.0,36,23.0,2,0.0,0.2579,Familiar,,0
CLI020965,2026-02-07,52,F,Casado,Secundaria,0,Empresario,1592.0,9.9,Consumo,5238.0,60,27.0,1,0.0,0.1998,Propia,,0
CLI020966,2025-08-23,48,F,Casado,Técnico,1,Independiente,1549.0,5.0,Hipotecario,12223.0,48,18.46,4,0.0,0.1675,Propia,0.665,0
CLI020967,2025-02-28,40,M,Soltero,Secundaria,2,Empresario,1815.0,3.8,Consumo,3476.0,12,23.98,1,0.0,0.6175,Propia,,1
CLI020968,2025-11-10,43,F,Casado,Universitario,2,Dependiente,3266.0,13.4,Hipotecario,6678.0,36,20.98,2,0.0,0.3484,Arrendada,0.665,0
CLI020969,2026-02-06,51,F,Casado,Universitario,0,Independiente,2516.0,5.3,Empresarial,27605.0,84,16.68,3,0.0,0.5228,Propia,,0
CLI020970,2025-11-14,52,M,Casado,Universitario,0,Dependiente,3957.0,3.9,Consumo,18567.0,12,12.31,1,0.0,0.4766,Familiar,,0
CLI020971,2025-06-27,18,M,Divorciado,Secundaria,0,Dependiente,953.0,13.4,Hipotecario,19128.0,36,15.33,3,30.0,0.0386,Propia,0.791,0
CLI020972,2025-09-18,39,M,Viudo,Secundaria,0,Dependiente,666.0,1.7,Hipotecario,2796.0,36,14.86,0,90.0,0.3258,Propia,0.762,0
CLI020973,2025-11-27,39,F,Divorciado,Técnico,2,Empresario,1112.0,15.1,Consumo,10974.0,36,37.32,2,60.0,0.5465,Propia,,1
CLI020974,2025-07-18,49,F,Soltero,Secundaria,0,Jubilado,631.0,13.3,Consumo,12484.0,60,27.91,3,180.0,0.3588,Arrendada,,0
CLI020975,2025-06-16,41,M,Soltero,Técnico,1,Dependiente,1929.0,1.4,Hipotecario,10106.0,36,17.65,0,0.0,0.1474,Propia,0.772,0
CLI020976,2025-12-31,49,M,Soltero,Universitario,0,Dependiente,5039.0,2.1,Vehicular,6987.0,36,28.2,5,0.0,0.2409,Hipotecada,,0
CLI020977,2026-02-17,30,M,Casado,Universitario,2,Dependiente,3140.0,4.0,Consumo,6376.0,12,10.07,1,0.0,0.2465,Propia,,0
CLI020978,2025-04-05,44,F,Casado,Secundaria,4,Dependiente,954.0,5.4,Consumo,3175.0,36,22.07,1,0.0,0.4481,Familiar,,0
CLI020979,2026-01-23,51,F,Soltero,Secundaria,0,Empresario,545.0,18.6,Consumo,14156.0,24,17.1,5,0.0,0.3788,Familiar,,1
CLI020980,2026-01-22,25,M,Soltero,Universitario,1,Independiente,2577.0,0.8,Vehicular,13570.0,36,21.18,4,0.0,0.4073,Arrendada,,0
CLI020981,2025-10-30,69,M,Soltero,Técnico,1,Dependiente,1666.0,3.5,Hipotecario,2710.0,36,32.52,0,30.0,0.1528,Propia,0.752,0
CLI020982,2026-01-27,55,M,Casado,Técnico,0,Dependiente,1104.0,4.2,Vehicular,7035.0,48,24.57,3,0.0,0.1917,Arrendada,,0
CLI020983,2025-07-07,42,F,Divorciado,Universitario,2,Dependiente,3237.0,0.9,Vehicular,17074.0,36,8.6,1,0.0,,Familiar,,0
CLI020984,2025-10-25,32,F,Casado,Técnico,1,Dependiente,2901.0,5.2,Consumo,8540.0,36,9.61,2,30.0,0.0654,Propia,,0
CLI020985,2025-03-06,40,F,Casado,Universitario,1,Dependiente,2325.0,3.2,Consumo,12470.0,36,21.5,1,0.0,0.1506,Propia,,0
CLI020986,2025-11-14,42,M,Casado,Técnico,2,Empresario,,1.7,Consumo,24348.0,48,26.12,2,0.0,0.2443,Hipotecada,,0
CLI020987,2026-02-15,46,M,Casado,Técnico,1,Dependiente,1209.0,18.1,Consumo,12837.0,36,21.65,3,0.0,0.1942,Familiar,,0
CLI020988,2025-06-10,58,F,Casado,Postgrado,2,Jubilado,2587.0,7.0,Vehicular,10966.0,60,10.49,4,0.0,0.3311,Arrendada,,0
CLI020989,2025-09-02,36,F,Soltero,Universitario,2,Dependiente,2932.0,8.8,Vehicular,35677.0,36,23.2,1,30.0,0.3801,Propia,,0
CLI020990,2025-07-12,48,F,Casado,Técnico,1,Dependiente,1832.0,6.6,Hipotecario,1826.0,36,23.3,4,0.0,0.0764,Arrendada,0.558,0
CLI020991,2026-01-23,27,M,Casado,Postgrado,1,Independiente,,0.6,Consumo,54287.0,48,19.35,4,60.0,0.1526,Propia,,0
CLI020992,2025-04-27,37,M,Divorciado,Secundaria,0,Independiente,2105.0,13.6,Hipotecario,40998.0,48,22.98,1,0.0,0.536,Propia,0.915,0
CLI020993,2026-01-23,46,M,Soltero,Técnico,1,Dependiente,1457.0,9.1,Consumo,11548.0,120,20.17,3,0.0,0.1797,Propia,,0
CLI020994,2026-03-06,49,F,Divorciado,Postgrado,2,Independiente,2910.0,1.1,Empresarial,21039.0,36,23.19,6,90.0,0.1444,Arrendada,,0
CLI020995,2025-11-04,33,M,Casado,Universitario,3,Dependiente,3169.0,29.8,Empresarial,38406.0,48,19.67,2,30.0,0.2193,Propia,,0
CLI020996,2026-03-11,37,M,Soltero,Técnico,3,Dependiente,2086.0,2.3,Vehicular,20037.0,24,15.92,0,,0.2808,Arrendada,,1
CLI020997,2025-03-06,58,F,Soltero,Universitario,1,Dependiente,3304.0,8.4,Consumo,9612.0,36,10.86,2,30.0,0.5145,Arrendada,,0
CLI020998,2025-01-11,54,F,Soltero,Técnico,0,Independiente,5063.0,0.3,Hipotecario,12584.0,24,13.51,1,180.0,0.29,Familiar,0.892,0
CLI020999,2025-10-03,44,M,Divorciado,Técnico,3,Dependiente,3238.0,,Consumo,3241.0,36,13.74,3,90.0,0.3781,Arrendada,,1
CLI021000,2025-12-13,18,F,Soltero,Universitario,2,Dependiente,8119.0,1.1,Hipotecario,8625.0,36,18.14,7,0.0,0.0545,Hipotecada,0.804,0
CLI021001,2026-01-06,69,F,Divorciado,Técnico,1,Independiente,2198.0,28.7,Hipotecario,3602.0,36,26.18,1,0.0,0.1025,Familiar,0.582,0
CLI021002,2025-09-03,41,M,Divorciado,Universitario,2,Empresario,2236.0,21.3,Hipotecario,10556.0,36,20.3,2,0.0,0.1189,Familiar,0.842,0
CLI021003,2025-04-16,38,F,Soltero,Técnico,0,Dependiente,2683.0,24.9,Vehicular,34685.0,36,25.06,3,0.0,0.2008,Hipotecada,,0
CLI021004,2025-12-05,36,M,Soltero,Secundaria,0,Independiente,1476.0,1.6,Vehicular,37741.0,24,15.4,2,0.0,0.5252,Familiar,,1
CLI021005,2025-02-06,46,F,Casado,Técnico,2,Jubilado,1431.0,0.2,Consumo,28075.0,24,16.55,2,0.0,0.2833,Propia,,0
CLI021006,2025-10-27,46,F,Divorciado,Postgrado,0,Dependiente,4453.0,6.8,Consumo,4725.0,36,16.78,2,0.0,0.043,Arrendada,,0
CLI021007,2025-12-15,52,M,Divorciado,Universitario,0,Dependiente,6145.0,5.0,Consumo,42434.0,36,15.47,3,0.0,0.3603,Propia,,0
CLI021008,2025-11-07,31,F,Casado,Universitario,2,Sin empleo,3127.0,16.0,Vehicular,28632.0,84,20.22,2,0.0,0.0465,Arrendada,,0
CLI021009,2025-10-12,38,F,Casado,Postgrado,2,Jubilado,10804.0,2.8,Empresarial,12797.0,36,19.71,4,0.0,0.1934,Arrendada,,0
CLI021010,2025-05-22,64,M,Casado,Secundaria,1,Dependiente,587.0,5.9,Hipotecario,62274.0,24,21.13,3,0.0,0.1416,Arrendada,0.728,0
CLI021011,2026-03-12,44,M,Divorciado,Secundaria,1,Independiente,1680.0,7.6,Consumo,3145.0,48,18.53,0,30.0,,Hipotecada,,1
CLI021012,2026-01-04,40,M,Viudo,Técnico,1,Dependiente,2473.0,4.8,Empresarial,66210.0,12,15.78,3,0.0,0.2599,Familiar,,1
CLI021013,2025-04-26,31,M,Soltero,Secundaria,1,Dependiente,1379.0,9.7,Consumo,26535.0,60,20.3,3,0.0,0.198,Propia,,1
CLI021014,2025-10-16,47,M,Divorciado,Secundaria,1,Empresario,1027.0,2.7,Vehicular,16236.0,48,20.54,3,0.0,0.2057,Propia,,1
CLI021015,2025-04-18,53,M,Viudo,Postgrado,0,Dependiente,5610.0,9.0,Hipotecario,14188.0,24,13.08,2,0.0,0.0893,Propia,0.593,0
CLI021016,2026-01-08,51,F,Casado,Universitario,1,Independiente,4088.0,10.0,Vehicular,4798.0,24,13.52,2,0.0,0.2294,Arrendada,,0
CLI021017,2025-07-29,39,F,Casado,Secundaria,1,Independiente,1216.0,3.9,Vehicular,11730.0,36,14.76,3,0.0,0.3755,Familiar,,0
CLI021018,2025-04-07,45,M,Divorciado,Técnico,2,Sin empleo,,5.1,Vehicular,9816.0,36,27.19,3,0.0,0.2292,Arrendada,,0
CLI021019,2026-01-14,60,F,Divorciado,Postgrado,0,Dependiente,6858.0,1.6,Vehicular,2073.0,12,5.0,1,0.0,0.4629,Familiar,,0
CLI021020,2026-02-07,53,F,Casado,Universitario,0,Dependiente,4930.0,5.6,Hipotecario,18002.0,60,21.31,5,0.0,0.5476,Arrendada,0.939,0
CLI021021,2025-02-15,33,M,Casado,Técnico,2,Independiente,1303.0,1.6,Hipotecario,1316.0,60,27.71,4,0.0,0.4324,Arrendada,0.663,0
CLI021022,2025-10-07,18,F,Soltero,Técnico,3,Dependiente,1241.0,,Vehicular,1000.0,36,14.27,0,0.0,0.3037,Propia,,1
CLI021023,2025-07-31,45,F,Soltero,Secundaria,0,Dependiente,2067.0,8.3,Consumo,74701.0,24,25.21,6,0.0,0.1194,Familiar,,0
CLI021024,2026-02-02,50,F,Viudo,Secundaria,1,Empresario,1585.0,0.4,Consumo,6086.0,36,26.16,1,0.0,0.2441,Arrendada,,0
CLI021025,2025-06-17,30,M,Soltero,Universitario,2,Independiente,4185.0,5.7,Consumo,5155.0,48,22.5,2,30.0,0.1861,Propia,,1
