id_credito,anio_originacion,plazo_meses,edad,ingreso_mensual,score_buro,deuda_ingreso,num_productos,pd_modelo,default_obs
12028,2022,36,62,7862.0,725,0.0896,2,0.130723,0
12029,2023,24,23,4703.0,612,0.1426,2,0.051596,0
12030,2021,24,47,4785.0,579,0.2378,1,0.025879,0
12031,2022,48,42,5619.0,657,0.5537,2,0.127357,0
12032,2021,36,26,9735.0,562,0.3258,1,0.021757,0
12033,2023,48,36,8382.0,636,0.74,1,0.249591,1
12034,2021,36,37,6951.0,606,0.5728,3,0.046286,0
12035,2022,24,51,2866.0,676,0.3622,2,0.106794,0
12036,2021,48,30,4284.0,602,0.3306,2,0.044682,0
12037,2021,24,35,4398.0,537,0.1627,2,0.008588,0
12038,2021,24,22,9989.0,648,0.4628,2,0.112616,0
12039,2023,12,55,4361.0,598,0.2393,4,0.011959,0
12040,2021,60,27,9198.0,474,0.1842,4,0.001276,0
12041,2023,36,41,3695.0,635,0.5339,1,0.234243,0
12042,2022,12,36,3845.0,577,0.0581,1,0.015561,0
12043,2023,24,37,6252.0,647,0.5011,4,0.067531,0
12044,2022,12,46,10765.0,551,0.5858,1,0.013879,0
12045,2022,60,54,4421.0,523,0.2948,4,0.004511,0
12046,2021,48,40,1365.0,714,0.029,2,0.184792,0
12047,2022,24,44,2248.0,687,0.5009,4,0.330699,1
12048,2023,48,41,5704.0,619,0.1744,2,0.049909,0
12049,2022,36,48,2351.0,655,0.0555,2,0.105134,0
12050,2021,36,33,3188.0,684,0.4446,4,0.147301,0
12051,2022,24,48,4945.0,619,0.1028,3,0.028515,0
12052,2022,36,49,1444.0,523,0.1449,3,0.004491,0
12053,2021,36,48,4065.0,643,0.3172,1,0.123783,0
12054,2023,36,31,2745.0,700,0.3559,2,0.257933,1
12055,2021,48,36,2323.0,667,0.4579,2,0.155106,0
12056,2022,24,40,3291.0,624,0.2663,1,0.110966,0
12057,2021,24,24,2880.0,665,0.2035,1,0.124039,1
12058,2021,36,53,6215.0,602,0.0199,3,0.01159,0
12059,2021,36,37,8940.0,703,0.352,1,0.313007,0
12060,2022,36,40,4096.0,727,0.2723,3,0.33516,0
12061,2022,36,32,3648.0,516,0.3067,1,0.015172,0
12062,2021,36,24,3995.0,709,0.2977,1,0.408466,1
12063,2023,36,31,2824.0,798,0.086,1,0.833135,1
12064,2023,12,40,2580.0,662,0.1605,2,0.14582,1
12065,2022,24,44,2159.0,698,0.1794,1,0.244796,0
12066,2021,12,39,2528.0,568,0.1084,1,0.01516,0
12067,2022,48,41,11114.0,579,0.4512,2,0.022025,0
12068,2023,36,34,3480.0,603,0.0594,2,0.020788,0
12069,2023,60,42,1129.0,587,0.3938,1,0.049828,0
12070,2021,36,52,3665.0,515,0.5294,3,0.009835,0
12071,2021,24,45,2219.0,606,0.2312,1,0.049065,0
12072,2022,36,46,5063.0,686,0.492,1,0.294447,1
12073,2022,60,40,4797.0,516,0.1228,3,0.003564,0
12074,2022,24,22,5054.0,634,0.2941,2,0.075875,0
12075,2022,36,27,4816.0,631,0.4398,1,0.097135,0
12076,2021,12,42,4079.0,595,0.2942,1,0.060532,0
12077,2021,24,37,2373.0,659,0.4977,2,0.204311,0
12078,2022,24,42,4735.0,652,0.2864,1,0.142741,0
12079,2021,48,54,8180.0,590,0.2953,3,0.018906,0
12080,2022,24,45,12171.0,704,0.578,3,0.11812,0
12081,2022,36,50,4363.0,664,0.2443,2,0.123361,0
12082,2021,36,38,4606.0,745,0.0885,2,0.384267,1
12083,2023,12,29,6312.0,614,0.6724,1,0.122549,0
12084,2022,12,37,10369.0,594,0.4513,2,0.031124,0
12085,2021,24,29,3854.0,603,0.2516,4,0.020344,0
12086,2022,12,53,6949.0,714,0.1179,1,0.140326,0
12087,2023,36,45,3257.0,608,0.191,1,0.033568,0
12088,2023,12,43,5796.0,612,0.2201,1,0.061421,0
12089,2023,36,50,7985.0,776,0.3374,3,0.399182,0
12090,2023,24,22,2577.0,512,0.1806,1,0.012033,0
12091,2021,36,43,3780.0,648,0.173,2,0.070295,0
12092,2023,12,24,7922.0,615,0.221,1,0.072187,0
12093,2022,24,37,6688.0,599,0.2392,4,0.009924,0
12094,2023,60,34,8250.0,543,0.3479,1,0.014438,0
12095,2023,24,44,7512.0,566,0.397,1,0.031349,0
12096,2023,36,40,4144.0,587,0.2894,2,0.025699,0
12097,2021,36,51,14759.0,659,0.0984,1,0.032407,0
12098,2022,24,31,5263.0,688,0.374,2,0.154024,0
12099,2022,60,45,1067.0,477,0.5793,1,0.011872,0
12100,2021,36,39,4268.0,523,0.0941,3,0.003265,0
12101,2022,36,22,3887.0,663,0.0616,3,0.067445,0
12102,2023,60,28,7315.0,670,0.4622,4,0.086406,0
12103,2021,36,36,3922.0,502,0.4017,1,0.00784,0
12104,2023,12,49,8514.0,689,0.2778,3,0.113251,0
12105,2022,36,42,6497.0,618,0.2001,3,0.030638,0
12106,2022,12,26,2981.0,679,0.2855,1,0.302918,0
12107,2022,60,36,4582.0,551,0.3359,2,0.010044,0
12108,2022,24,58,3335.0,508,0.4599,4,0.005299,0
12109,2022,48,39,5390.0,595,0.1066,3,0.01531,0
12110,2022,36,34,3325.0,598,0.1944,2,0.044264,0
12111,2022,48,42,5101.0,594,0.2984,2,0.022776,0
12112,2023,36,45,4289.0,588,0.3926,3,0.042602,0
12113,2022,48,33,4555.0,755,0.2882,3,0.382956,0
12114,2021,60,43,13704.0,484,0.3489,2,0.001421,0
12115,2021,48,34,4104.0,552,0.3085,3,0.012875,0
12116,2021,48,45,1868.0,586,0.1442,1,0.039309,0
12117,2022,60,39,8167.0,621,0.4748,1,0.094208,0
12118,2022,12,42,8135.0,676,0.0952,1,0.083259,0
12119,2023,60,30,1827.0,689,0.0464,3,0.096024,0
12120,2022,48,29,3462.0,706,0.4287,1,0.409619,1
12121,2021,24,47,6111.0,658,0.1764,1,0.095747,0
12122,2023,36,37,6388.0,481,0.2836,2,0.004832,0
12123,2023,36,40,4903.0,486,0.4048,2,0.003926,0
12124,2022,12,34,4959.0,711,0.0897,1,0.259112,0
12125,2022,36,46,3074.0,706,0.2615,1,0.328824,0
12126,2021,12,31,1480.0,670,0.1967,2,0.120453,0
12127,2023,24,36,13695.0,554,0.2962,1,0.014157,0
12128,2023,36,45,3028.0,594,0.4986,1,0.102824,0
12129,2021,60,49,5368.0,588,0.1012,1,0.035823,0
12130,2022,12,32,4540.0,538,0.2575,3,0.007493,0
12131,2021,12,57,7697.0,640,0.5549,1,0.138822,0
12132,2021,12,41,5205.0,792,0.1625,2,0.554027,0
12133,2021,24,27,5307.0,580,0.5557,1,0.057684,0
12134,2021,48,41,1317.0,723,0.1236,3,0.201633,0
12135,2021,36,34,3240.0,549,0.0795,4,0.004141,0
12136,2021,36,42,7132.0,497,0.2707,3,0.002147,0
12137,2022,36,37,6818.0,698,0.2713,2,0.152714,1
12138,2022,24,38,3054.0,602,0.4968,3,0.057944,0
12139,2021,36,28,2233.0,721,0.3693,3,0.448574,0
12140,2022,36,47,5236.0,737,0.1997,1,0.221947,1
12141,2023,12,26,1149.0,597,0.1547,2,0.027764,0
12142,2022,60,26,2767.0,727,0.4557,2,0.399283,0
12143,2021,24,41,11850.0,549,0.2899,1,0.009381,0
12144,2022,24,54,10123.0,548,0.3196,4,0.004597,0
12145,2021,36,34,6271.0,705,0.4936,3,0.283253,1
12146,2021,12,45,5731.0,496,0.3467,3,0.005439,0
12147,2021,36,48,1854.0,619,0.3223,4,0.025437,0
12148,2022,24,46,3394.0,719,0.099,4,0.079559,1
12149,2022,24,34,4240.0,725,0.133,2,0.222564,0
12150,2022,24,27,3430.0,585,0.6066,2,0.070524,0
12151,2021,60,22,4125.0,700,0.7458,3,0.642499,1
12152,2021,36,35,9411.0,530,0.3906,2,0.00902,0
12153,2021,24,49,3748.0,566,0.1633,1,0.016079,0
12154,2023,12,26,4144.0,638,0.2472,2,0.097889,0
12155,2023,36,45,7114.0,650,0.3237,2,0.069933,0
12156,2023,36,28,2417.0,536,0.095,1,0.011679,0
12157,2021,36,39,3229.0,768,0.358,4,0.404705,0
12158,2021,48,45,3399.0,469,0.2931,1,0.002568,0
12159,2022,12,31,5053.0,624,0.5649,4,0.05183,0
12160,2022,36,39,4136.0,635,0.0947,2,0.069654,0
12161,2021,12,33,4202.0,480,0.199,2,0.003971,0
12162,2021,24,45,3525.0,725,0.6038,1,0.659657,1
12163,2022,60,40,2877.0,560,0.0893,4,0.00567,0
12164,2022,24,38,6665.0,627,0.4479,1,0.111117,0
12165,2022,24,53,4151.0,646,0.5509,3,0.175723,0
12166,2023,60,44,6698.0,503,0.2294,1,0.004599,0
12167,2021,12,31,2819.0,534,0.1653,4,0.004715,0
12168,2021,24,37,3524.0,745,0.1421,4,0.29217,1
12169,2021,48,37,4400.0,614,0.3446,1,0.056708,0
12170,2022,48,38,4610.0,404,0.1822,2,0.001,0
12171,2023,48,63,7167.0,595,0.3422,3,0.015715,0
12172,2021,36,41,3963.0,617,0.508,1,0.119351,0
12173,2021,36,22,7139.0,637,0.4833,1,0.149261,0
12174,2021,36,32,5928.0,460,0.1618,4,0.001,0
12175,2021,24,22,4659.0,617,0.4227,1,0.111946,0
12176,2021,36,34,3054.0,553,0.1135,1,0.014197,0
12177,2022,24,22,7176.0,637,0.3804,1,0.099635,0
12178,2023,24,29,3093.0,660,0.2578,2,0.182516,0
12179,2023,60,22,4863.0,651,0.5249,1,0.277605,0
12180,2021,24,41,4784.0,732,0.2201,2,0.395141,1
12181,2022,48,38,4431.0,795,0.1284,3,0.479227,0
12182,2021,12,41,4045.0,529,0.4914,2,0.012136,0
12183,2021,24,36,3258.0,589,0.0687,4,0.011446,0
12184,2023,36,24,2190.0,679,0.504,1,0.3844,0
12185,2022,36,43,9916.0,609,0.1906,4,0.011661,0
12186,2022,48,57,3843.0,402,0.1442,2,0.001,0
12187,2021,36,42,4610.0,604,0.1407,1,0.023148,0
12188,2023,12,33,4596.0,718,0.1409,3,0.20693,0
12189,2022,24,23,8500.0,508,0.1043,1,0.005853,0
12190,2022,36,28,12921.0,637,0.1848,2,0.03886,0
12191,2022,12,42,5324.0,467,0.5115,1,0.004246,0
12192,2023,48,48,4544.0,689,0.3036,1,0.182974,0
12193,2022,48,40,2803.0,639,0.2591,3,0.052913,0
12194,2023,12,45,2388.0,574,0.0525,2,0.015596,0
12195,2022,36,45,2024.0,586,0.2273,2,0.034694,0
12196,2023,12,43,3301.0,500,0.4234,3,0.007603,0
12197,2022,60,31,1728.0,700,0.1144,2,0.196543,1
12198,2022,24,39,8429.0,556,0.2853,3,0.009928,0
12199,2021,12,29,6073.0,660,0.4077,2,0.138688,0
12200,2022,60,38,4334.0,543,0.4737,2,0.019538,0
12201,2023,24,41,8559.0,795,0.1511,3,0.457436,1
12202,2023,36,54,2877.0,744,0.0679,1,0.162108,0
12203,2021,36,24,3262.0,785,0.339,4,0.39723,1
12204,2021,24,42,1869.0,795,0.4962,1,0.838794,0
12205,2021,24,52,7239.0,569,0.2804,1,0.021414,0
12206,2021,36,45,3277.0,549,0.2937,2,0.027687,0
12207,2023,36,46,4953.0,782,0.138,1,0.611172,0
12208,2023,48,43,8114.0,608,0.1564,1,0.03679,1
12209,2023,36,50,9754.0,686,0.4642,3,0.141625,0
12210,2021,36,27,4844.0,570,0.4542,2,0.041224,0
12211,2022,24,24,5956.0,571,0.0682,2,0.012322,0
12212,2022,36,37,3128.0,686,0.2408,2,0.157041,1
12213,2023,48,22,11404.0,462,0.4908,2,0.001741,0
12214,2022,48,50,4523.0,682,0.6315,4,0.17445,1
12215,2021,60,50,5116.0,661,0.1631,1,0.089625,0
12216,2023,48,33,4010.0,577,0.3929,2,0.029289,0
12217,2021,36,34,8952.0,621,0.1928,3,0.027599,0
12218,2021,36,37,5431.0,634,0.3444,1,0.107547,0
12219,2023,48,38,7190.0,638,0.3505,3,0.093539,0
12220,2023,24,39,5866.0,675,0.3697,1,0.277354,0
12221,2023,60,43,4402.0,554,0.1945,3,0.010736,0
12222,2021,48,36,7822.0,835,0.0612,1,0.741562,1
12223,2022,60,47,5841.0,603,0.1124,2,0.016126,1
12224,2022,60,42,3040.0,609,0.6111,2,0.096198,0
12225,2022,48,31,2997.0,775,0.0573,3,0.493698,1
12226,2022,24,51,5294.0,473,0.1554,3,0.001339,0
12227,2022,12,24,7737.0,774,0.3267,1,0.732275,1
12228,2022,24,37,11156.0,627,0.1426,1,0.024683,0
12229,2021,24,47,2021.0,577,0.1061,1,0.015482,0
12230,2023,36,30,4978.0,530,0.2158,1,0.011324,0
12231,2021,36,41,6278.0,518,0.4138,4,0.002512,0
12232,2021,24,43,5698.0,592,0.6128,2,0.081514,0
12233,2022,36,29,8141.0,642,0.367,1,0.152271,0
12234,2021,12,37,6821.0,669,0.515,2,0.216644,1
12235,2021,48,36,3003.0,641,0.1208,3,0.028341,0
12236,2023,12,32,2959.0,579,0.6415,1,0.084606,0
12237,2021,48,61,5746.0,727,0.2857,2,0.224403,1
12238,2023,36,30,8065.0,833,0.2517,1,0.810397,1
12239,2021,60,48,5280.0,739,0.312,3,0.159411,0
12240,2021,60,34,2233.0,591,0.3654,1,0.078845,0
12241,2022,12,27,2911.0,660,0.3791,2,0.278783,0
12242,2021,24,39,6945.0,665,0.1005,1,0.054558,0
12243,2021,24,44,4129.0,748,0.3783,1,0.440416,0
12244,2021,24,47,5213.0,592,0.214,2,0.029691,0
12245,2022,24,53,8373.0,542,0.2881,1,0.010161,0
12246,2023,36,67,2694.0,710,0.3592,1,0.307778,0
12247,2023,24,40,3995.0,652,0.3085,4,0.059117,0
12248,2021,24,31,3784.0,531,0.0481,2,0.006982,0
12249,2023,12,42,5871.0,676,0.1298,1,0.083529,0
12250,2022,60,35,7233.0,767,0.2788,2,0.455661,0
12251,2023,12,47,2345.0,564,0.3538,4,0.013317,0
12252,2021,12,25,4901.0,548,0.1303,2,0.00931,0
12253,2023,48,61,7591.0,622,0.3041,2,0.072893,0
12254,2021,24,46,1944.0,674,0.2005,2,0.139002,0
12255,2022,36,22,4759.0,614,0.2638,1,0.072225,0
12256,2022,36,30,2676.0,710,0.2865,2,0.266251,0
12257,2021,24,46,3566.0,640,0.2824,2,0.06638,0
12258,2022,36,49,1405.0,700,0.4028,2,0.378997,0
12259,2022,24,25,9861.0,562,0.5146,2,0.045148,0
12260,2022,36,45,4114.0,521,0.5128,1,0.017304,0
12261,2022,24,22,3283.0,592,0.0528,2,0.041539,0
12262,2022,60,37,5791.0,512,0.4775,2,0.008607,0
12263,2021,60,49,2919.0,652,0.1892,4,0.056647,0
12264,2021,24,32,2783.0,458,0.2738,1,0.003712,0
12265,2023,12,22,10458.0,583,0.4699,3,0.018022,0
12266,2022,12,39,12141.0,597,0.2391,3,0.015433,0
12267,2022,48,31,3655.0,536,0.1344,3,0.004817,0
12268,2023,24,44,8381.0,595,0.2371,2,0.027472,0
12269,2022,36,29,5872.0,620,0.3863,2,0.070776,0
12270,2021,36,30,2424.0,721,0.4452,3,0.340375,1
12271,2023,24,22,3090.0,536,0.3081,1,0.021804,0
12272,2021,36,39,10674.0,648,0.25,1,0.084096,0
12273,2022,36,36,2408.0,664,0.325,2,0.070492,0
12274,2021,24,26,15375.0,618,0.2812,3,0.023018,0
12275,2023,48,39,3693.0,580,0.2589,1,0.034484,1
12276,2022,24,48,10834.0,528,0.2818,3,0.002985,0
12277,2022,60,35,4218.0,771,0.312,2,0.500899,1
12278,2022,24,40,7332.0,625,0.3041,1,0.081349,0
12279,2023,48,40,9873.0,594,0.052,1,0.012911,0
12280,2021,48,25,9848.0,789,0.333,2,0.524189,1
12281,2023,36,58,3670.0,637,0.1447,3,0.055999,0
12282,2021,12,33,3201.0,823,0.3918,1,0.960837,1
12283,2022,12,44,4719.0,506,0.3265,2,0.003789,0
12284,2022,24,45,2565.0,601,0.4042,1,0.06249,0
12285,2022,36,36,5539.0,510,0.1338,1,0.003989,0
12286,2023,36,44,3260.0,610,0.1809,2,0.050459,0
12287,2023,36,40,8445.0,609,0.5911,4,0.028849,0
12288,2023,36,23,3696.0,583,0.1296,2,0.01475,0
12289,2022,12,34,2057.0,624,0.1751,2,0.073608,0
12290,2022,24,31,9902.0,587,0.3428,3,0.015983,0
12291,2021,36,33,5387.0,611,0.2055,1,0.105069,0
12292,2021,24,24,4987.0,559,0.3331,3,0.013018,0
12293,2022,24,49,8495.0,735,0.0861,3,0.091454,0
12294,2022,12,54,7599.0,531,0.1557,2,0.003053,0
12295,2021,48,47,3358.0,636,0.3897,1,0.075585,0
12296,2021,24,50,3925.0,524,0.5006,4,0.003381,0
12297,2022,24,34,2817.0,553,0.267,2,0.018107,0
12298,2021,60,31,2363.0,561,0.1084,1,0.024981,0
12299,2023,24,30,6564.0,609,0.6391,2,0.171743,0
12300,2022,48,44,5979.0,634,0.2929,2,0.071904,0
12301,2022,36,40,7190.0,531,0.5066,1,0.024576,0
12302,2023,24,37,9328.0,586,0.1735,2,0.013197,0
12303,2021,24,50,7239.0,540,0.1559,2,0.007178,0
12304,2022,48,42,7568.0,537,0.4913,3,0.005431,0
12305,2021,36,29,1739.0,710,0.1878,4,0.149968,0
12306,2021,36,31,4215.0,508,0.345,2,0.012654,0
12307,2021,24,44,7961.0,625,0.2905,1,0.047725,0
12308,2021,48,48,2740.0,755,0.3,2,0.453232,0
12309,2022,48,43,5145.0,716,0.1716,1,0.339033,0
12310,2023,12,56,6372.0,654,0.2881,1,0.10429,0
12311,2021,48,54,6133.0,618,0.3553,3,0.023653,0
12312,2023,48,42,5910.0,678,0.1715,3,0.1095,0
12313,2021,60,29,6631.0,649,0.2599,3,0.080178,0
12314,2021,24,24,5380.0,733,0.3034,3,0.242047,0
12315,2021,12,34,2365.0,609,0.3266,1,0.112846,0
12316,2023,60,45,6333.0,700,0.3253,2,0.19891,0
12317,2022,12,56,5667.0,593,0.3659,2,0.027796,0
12318,2022,48,42,2381.0,771,0.2407,1,0.460941,0
12319,2023,48,49,9797.0,607,0.5757,1,0.087584,0
12320,2022,24,35,6418.0,490,0.0557,3,0.001832,0
12321,2022,24,44,2465.0,626,0.1784,1,0.092031,0
12322,2021,12,46,3266.0,681,0.395,3,0.213826,0
12323,2023,24,22,3707.0,750,0.2412,2,0.446093,1
12324,2022,24,33,3706.0,540,0.0949,1,0.008593,0
12325,2022,36,47,5690.0,480,0.5537,3,0.006423,0
12326,2022,36,40,3016.0,659,0.1192,1,0.066139,0
12327,2023,36,26,8639.0,657,0.0593,3,0.066345,0
12328,2022,24,22,8291.0,507,0.1464,2,0.003905,0
12329,2021,24,34,6699.0,593,0.163,3,0.011599,0
12330,2022,36,37,5025.0,597,0.154,2,0.022314,0
12331,2021,12,29,7854.0,685,0.1671,3,0.076911,0
12332,2022,48,39,4281.0,586,0.4598,2,0.054919,0
12333,2022,24,43,3421.0,585,0.1788,3,0.019896,0
12334,2022,24,44,8911.0,629,0.4114,1,0.105301,0
12335,2021,36,22,5760.0,509,0.4946,1,0.02207,0
12336,2021,36,24,3491.0,772,0.0749,1,0.557174,1
12337,2021,24,34,3988.0,694,0.3161,1,0.209736,0
12338,2022,24,43,3401.0,563,0.2593,3,0.013625,0
12339,2023,36,42,13509.0,530,0.5523,1,0.008482,0
12340,2021,24,42,4925.0,536,0.0752,3,0.004754,0
12341,2021,48,34,5318.0,666,0.341,2,0.097107,0
12342,2021,48,34,7049.0,539,0.2903,3,0.004744,0
12343,2022,36,30,2677.0,600,0.1211,3,0.025226,0
12344,2022,24,45,8504.0,484,0.2966,3,0.001694,0
12345,2021,24,28,3627.0,663,0.3967,2,0.148355,0
12346,2021,24,46,12271.0,666,0.1683,1,0.054285,0
12347,2022,36,40,4203.0,605,0.3957,2,0.071842,0
12348,2022,12,37,8257.0,635,0.5878,2,0.119527,0
12349,2023,24,31,1410.0,683,0.0932,1,0.210385,0
12350,2021,36,24,2731.0,633,0.1419,1,0.071061,0
12351,2022,12,31,4244.0,682,0.3585,1,0.231774,1
12352,2023,60,34,1780.0,526,0.1823,2,0.007014,0
12353,2023,24,22,6637.0,650,0.2561,1,0.120438,0
12354,2023,24,36,5747.0,635,0.5631,2,0.13065,0
12355,2022,12,47,2995.0,716,0.6807,2,0.469585,1
12356,2021,36,43,4876.0,622,0.09,4,0.017426,0
12357,2021,36,33,7356.0,612,0.0939,1,0.027981,0
12358,2021,36,38,1717.0,575,0.4583,3,0.027546,0
12359,2022,36,32,2600.0,739,0.2045,3,0.449551,0
12360,2022,36,39,4157.0,431,0.4853,3,0.00169,0
12361,2023,48,53,4973.0,660,0.5014,3,0.095412,1
12362,2022,48,47,4773.0,618,0.2808,4,0.039406,1
12363,2023,12,43,7667.0,605,0.2118,2,0.011428,0
12364,2021,12,33,6239.0,593,0.086,3,0.026477,0
12365,2023,12,45,6963.0,615,0.4086,1,0.083227,1
12366,2021,12,22,2453.0,658,0.1242,1,0.134638,0
12367,2021,36,35,5284.0,556,0.3287,1,0.017324,0
12368,2023,12,43,4215.0,630,0.2464,1,0.085642,0
12369,2021,36,45,10209.0,648,0.4708,1,0.084844,0
12370,2021,36,44,5363.0,543,0.3382,4,0.007336,0
12371,2023,24,40,3517.0,660,0.2552,3,0.111487,1
12372,2022,12,36,7527.0,648,0.09,3,0.04626,0
12373,2021,36,43,6514.0,556,0.0507,2,0.009703,0
12374,2022,24,28,3259.0,524,0.1528,1,0.00917,0
12375,2023,36,29,4129.0,555,0.1145,1,0.036163,0
12376,2022,24,38,4164.0,630,0.1646,2,0.045225,0
12377,2023,12,39,9079.0,613,0.5275,2,0.072153,1
12378,2021,36,22,5440.0,731,0.2741,2,0.223509,1
12379,2023,24,42,7068.0,590,0.4578,2,0.038271,0
12380,2023,36,45,3841.0,548,0.5276,1,0.030121,0
12381,2021,12,37,5810.0,672,0.0636,2,0.073001,0
12382,2022,60,61,9430.0,541,0.593,2,0.01191,0
12383,2022,48,31,4103.0,556,0.4415,1,0.045049,0
12384,2022,24,34,5206.0,557,0.5638,3,0.037518,0
12385,2022,36,34,2486.0,380,0.6973,2,0.001046,0
12386,2023,12,37,3352.0,665,0.3962,4,0.193433,0
12387,2022,12,34,4158.0,695,0.1795,2,0.198389,0
12388,2022,24,23,2892.0,693,0.4246,1,0.440101,0
12389,2022,36,32,9518.0,770,0.0704,4,0.169903,0
12390,2022,36,37,3232.0,740,0.6171,2,0.657504,1
12391,2023,24,50,7284.0,593,0.4267,4,0.016729,0
12392,2021,12,60,5396.0,708,0.17,2,0.202342,1
12393,2021,24,51,4991.0,612,0.2931,2,0.048864,0
12394,2023,36,30,10333.0,585,0.4314,1,0.033009,0
12395,2021,36,31,1587.0,559,0.62,1,0.055284,0
12396,2022,12,36,4456.0,598,0.1817,1,0.029348,0
12397,2023,48,55,2864.0,646,0.0917,2,0.049449,0
12398,2021,36,36,1843.0,746,0.0328,2,0.381008,1
12399,2022,12,24,2704.0,678,0.1901,4,0.106812,0
12400,2022,36,32,4957.0,558,0.6331,2,0.029088,0
12401,2023,48,45,3420.0,536,0.2086,1,0.008572,0
12402,2021,60,44,7695.0,665,0.4345,1,0.223341,0
12403,2023,36,35,4416.0,692,0.0904,3,0.152578,0
12404,2022,12,44,4178.0,718,0.2165,3,0.17267,0
12405,2023,24,22,4188.0,598,0.7372,1,0.108194,0
12406,2022,60,39,4679.0,657,0.0947,4,0.042192,0
12407,2021,24,46,3987.0,688,0.5915,1,0.2191,0
12408,2022,24,29,3211.0,511,0.5503,1,0.025066,0
12409,2022,12,29,8059.0,642,0.5559,1,0.223382,0
12410,2021,12,22,3597.0,692,0.3902,3,0.283161,0
12411,2021,36,53,4057.0,660,0.2172,4,0.060435,0
12412,2023,24,30,6092.0,613,0.4152,3,0.062506,0
12413,2023,60,40,5764.0,828,0.0971,1,0.85215,1
12414,2023,24,44,3144.0,774,0.469,3,0.614932,1
12415,2023,36,53,7169.0,620,0.0551,3,0.012921,0
12416,2023,24,36,6431.0,604,0.1902,2,0.030408,0
12417,2022,12,32,5372.0,676,0.0186,1,0.091039,0
12418,2021,12,39,3961.0,615,0.3224,2,0.077649,0
12419,2022,36,50,4010.0,721,0.1279,1,0.268817,0
12420,2023,12,36,4443.0,518,0.2293,1,0.006978,0
12421,2022,12,28,2655.0,600,0.1413,2,0.045592,0
12422,2022,60,22,4819.0,674,0.3254,1,0.334033,0
12423,2021,60,25,7678.0,700,0.293,1,0.236612,0
12424,2021,36,46,7617.0,501,0.4707,1,0.00615,0
12425,2022,12,34,4063.0,543,0.1866,3,0.005433,0
12426,2023,36,31,8367.0,485,0.3619,1,0.003094,0
12427,2021,24,30,12746.0,550,0.3439,4,0.005693,0
12428,2022,12,38,4196.0,517,0.0944,3,0.004077,0
12429,2021,24,35,6945.0,663,0.277,1,0.109649,0
12430,2021,36,35,1585.0,638,0.2005,1,0.112337,0
12431,2021,24,51,2620.0,607,0.1581,1,0.028536,0
12432,2021,24,53,5144.0,622,0.1696,3,0.036377,0
12433,2021,60,22,2971.0,715,0.4142,2,0.47097,0
12434,2021,24,41,13624.0,536,0.1461,3,0.003344,0
12435,2022,36,30,6627.0,465,0.1028,1,0.00213,0
12436,2021,24,35,7966.0,676,0.6364,1,0.268174,1
12437,2022,48,41,4844.0,588,0.2855,2,0.031371,0
12438,2023,24,35,2976.0,538,0.7606,3,0.055218,0
12439,2022,60,40,3792.0,664,0.306,3,0.11143,0
12440,2022,36,44,5581.0,462,0.1843,4,0.001,0
12441,2022,24,40,3573.0,551,0.1585,1,0.011943,0
12442,2021,24,31,6875.0,428,0.206,3,0.001,0
12443,2022,48,31,7014.0,640,0.2796,1,0.127894,0
12444,2023,36,23,4927.0,745,0.5723,4,0.599787,0
12445,2022,36,29,1973.0,574,0.3987,1,0.06647,0
12446,2022,36,57,11584.0,556,0.1873,1,0.009658,0
12447,2022,48,30,4419.0,762,0.1802,4,0.27693,0
12448,2023,48,26,19046.0,670,0.2813,1,0.075077,0
12449,2021,36,41,6811.0,810,0.1353,3,0.544152,0
12450,2021,48,36,4425.0,632,0.3132,3,0.071101,0
12451,2022,24,36,6148.0,638,0.0977,1,0.047063,0
12452,2022,48,52,1791.0,735,0.5592,2,0.455002,0
12453,2022,36,43,8210.0,608,0.3687,1,0.071074,0
12454,2022,24,32,17738.0,639,0.3741,1,0.037169,0
12455,2022,12,33,1729.0,426,0.1586,1,0.00166,0
12456,2021,60,32,4257.0,759,0.3913,4,0.489703,1
12457,2021,60,46,4663.0,651,0.2304,2,0.061338,0
12458,2022,24,34,7613.0,611,0.4547,2,0.041693,0
12459,2021,36,22,14087.0,692,0.4753,4,0.083099,0
12460,2021,24,37,5952.0,525,0.4822,3,0.009378,0
12461,2021,12,22,14341.0,575,0.0363,4,0.004257,0
12462,2021,60,59,5352.0,664,0.4602,2,0.155395,0
12463,2023,60,28,6159.0,623,0.2782,1,0.14257,0
12464,2023,24,36,5791.0,655,0.3586,2,0.136416,0
12465,2021,36,40,9047.0,639,0.337,2,0.046013,0
12466,2023,12,35,3979.0,670,0.387,3,0.113868,0
12467,2022,24,35,7399.0,514,0.425,1,0.012718,0
12468,2022,36,42,2656.0,722,0.5527,2,0.335426,0
12469,2023,12,53,4263.0,581,0.1841,2,0.011669,0
12470,2021,36,45,3575.0,624,0.2041,2,0.036024,0
12471,2022,60,52,5136.0,571,0.0983,1,0.015048,0
12472,2022,48,27,4196.0,597,0.4299,2,0.051276,0
12473,2022,24,41,8657.0,638,0.0771,2,0.035727,0
12474,2023,24,39,3167.0,678,0.3296,1,0.200017,0
12475,2022,36,41,2068.0,692,0.0508,1,0.1235,0
12476,2022,24,51,2493.0,654,0.1723,1,0.144941,0
12477,2022,36,35,8079.0,572,0.2431,1,0.028198,0
12478,2021,24,33,3027.0,649,0.5321,1,0.351381,0
